선수ID,선수이름,포지션,보유신규특성,국가,주발,약발,클럽1,클럽2,클럽3,클럽4,클럽5,클럽6,클럽7,클럽8,클럽9
853261115,이호재,ST,크로스 포쳐,대한민국,오른발,3,포항 스틸러스,,,,,,,,
853261128,이기혁,CB,없음,대한민국,왼발,3,강원 FC,제주 SK FC,수원 FC,,,,,,
853262447,콤파뇨,ST,크로스 포쳐,이탈리아,오른발,4,전북 현대 모터스,톈진 진먼후,,,,,,,
853263034,안톤,CB,체이서,아제르바이잔,왼발,4,대전 하나 시티즌,,,,,,,,
853263845,박승욱,CB,없음,대한민국,오른발,4,포항 스틸러스,김천 상무,,,,,,,
853268895,강상윤,CM,2개의 심장,대한민국,오른발,3,전북 현대 모터스,수원 FC,부산 아이파크,,,,,,
853272733,오베르단,CDM,2개의 심장,브라질,오른발,4,전북 현대 모터스,포항 스틸러스,,,,,,,
853272992,모따,ST,크로스 포쳐,브라질,왼발,3,전북 현대 모터스,FC 안양,,,,,,,
853274035,이승원,CM,없음,대한민국,오른발,3,강원 FC,김천 상무,,,,,,,
853274437,조르지,ST,없음,브라질,오른발,4,포항 스틸러스,,,,,,,,
854203376,버질 반다이크,CB,블로커,"네덜란드, 국가대표",오른발,3,리버풀,사우샘프턴,셀틱,,,,,,
854230621,잔루이지 돈나룸마,GK,GK 공중볼 장악,"이탈리아, 국가대표",오른발,3,맨체스터 시티,파리 생제르맹,밀라노 FC,,,,,,
854231443,우스만 뎀벨레,ST,스피드스터,"프랑스, 국가대표",양발,5,파리 생제르맹,FC 바르셀로나,보루시아 도르트문트,스타드 렌,,,,,
854231747,킬리안 음바페,ST,스피드스터,"프랑스, 국가대표",오른발,4,레알 마드리드,파리 생제르맹,AS 모나코,,,,,,
854234378,데클런 라이스,CM,커맨더,"잉글랜드, 국가대표",오른발,3,아스널,웨스트 햄 유나이티드,,,,,,,
854239085,엘링 홀란,ST,아크로바틱 피니셔,"노르웨이, 국가대표",왼발,4,맨체스터 시티,보루시아 도르트문트,레드불 잘츠부르크,,,,,,
854241486,쥘 쿤데,RB,체이서,"프랑스, 국가대표",오른발,3,FC 바르셀로나,세비야 FC,,,,,,,
854243715,윌리암 살리바,CB,블로커,"프랑스, 국가대표",오른발,3,아스널,올랭피크 마르세유,OGC 니스,AS 생테티엔,,,,,
854251854,페드리,CDM,커맨더,"스페인, 국가대표",양발,5,FC 바르셀로나,,,,,,,,
854252145,누누 멘데스,LB,체이서,"포르투갈, 국가대표",왼발,4,파리 생제르맹,스포르팅 CP,,,,,,,
854255253,비티냐,CM,커맨더,"포르투갈, 국가대표",오른발,3,파리 생제르맹,FC 포르투,울버햄프턴 원더러스,,,,,,
854277643,라민 야말,RM,없음,"스페인, 국가대표",왼발,3,FC 바르셀로나,,,,,,,,
855020801,크리스티아누 호날두,ST,아크로바틱 피니셔,"포르투갈, 국가대표",양발,5,맨체스터 유나이티드,유벤투스,레알 마드리드,스포르팅 CP,,,,,
855158023,리오넬 메시,ST,크로스 포쳐,"아르헨티나, 국가대표",왼발,4,파리 생제르맹,FC 바르셀로나,,,,,,,
855165153,카림 벤제마,ST,크로스 포쳐,프랑스,양발,5,레알 마드리드,올랭피크 리옹,,,,,,,
855167495,마누엘 노이어,GK,GK 빠른 반응,독일,오른발,4,바이에른 뮌헨,,,,,,,,
855188545,레반도프스키,ST,크로스 포쳐,"폴란드, 국가대표",양발,5,FC 바르셀로나,바이에른 뮌헨,보루시아 도르트문트,,,,,,
855192119,티보 쿠르투아,GK,GK 빠른 반응,벨기에,왼발,3,레알 마드리드,첼시,아틀레티코 마드리드,KRC 겡크,,,,,
855192505,로멜루 루카쿠,ST,크로스 포쳐,벨기에,왼발,4,SSC 나폴리,첼시,AS 로마,롬바르디아 FC,맨체스터 유나이티드,에버턴,웨스트 브로미치 앨비언,,
855200104,손흥민,ST,라인 브레이커,대한민국,양발,5,토트넘 홋스퍼,바이엘 04 레버쿠젠,함부르크 SV,,,,,,
855200389,얀 오블라크,GK,GK 공중볼 장악,슬로베니아,오른발,3,아틀레티코 마드리드,SL 벤피카,,,,,,,
855202126,해리 케인,ST,크로스 포쳐,"잉글랜드, 국가대표",양발,5,바이에른 뮌헨,토트넘 홋스퍼,레스터 시티,,,,,,
855204485,리야드 마레즈,RM,없음,알제리,왼발,4,맨체스터 시티,레스터 시티,,,,,,,
855207865,마르키뉴스,CB,커맨더,브라질,오른발,3,파리 생제르맹,AS 로마,,,,,,,
855209331,모하메드 살라,RM,크로스 포쳐,이집트,왼발,4,리버풀,AS 로마,첼시,피오렌티나,,,,,
855210035,그리말도,LM,없음,"스페인, 국가대표",왼발,2,바이엘 04 레버쿠젠,SL 벤피카,FC 바르셀로나,,,,,,
855210602,살렘 알도사리,LM,라인 브레이커,사우디아라비아,양발,5,비야레알 CF,,,,,,,,
855212622,요주아 키미히,CDM,커맨더,"독일, 국가대표",양발,5,바이에른 뮌헨,VfB 슈투트가르트,RB 라이프치히,,,,,,
855212831,알리송,GK,GK 빠른 반응,브라질,오른발,3,리버풀,AS 로마,,,,,,,
855213331,요나탄 타,CB,타이탄,"독일, 국가대표",오른발,4,바이에른 뮌헨,바이엘 04 레버쿠젠,함부르크 SV,,,,,,
855213648,P. 호이비에르,CDM,없음,"덴마크, 국가대표",오른발,4,올랭피크 마르세유,토트넘 홋스퍼,사우샘프턴,바이에른 뮌헨,FC 아우크스부르크,,,,
855215441,세루 기라시,ST,크로스 포쳐,기니,오른발,4,보루시아 도르트문트,VfB 슈투트가르트,스타드 렌,LOSC 릴,,,,,
855215590,아요세 페레스,ST,크로스 포쳐,"스페인, 국가대표",오른발,4,비야레알 CF,레알 베티스,레스터 시티,뉴캐슬 유나이티드,,,,,
855219683,코랑탕 톨리소,CAM,없음,프랑스,오른발,4,올랭피크 리옹,바이에른 뮌헨,,,,,,,
855220901,다비드 라야,GK,GK 빠른 반응,"스페인, 국가대표",오른발,3,아스널,블랙번 로버스,,,,,,,
855224232,니콜로 바렐라,CM,2개의 심장,"이탈리아, 국가대표",오른발,4,롬바르디아 FC,칼리아리,,,,,,,
855226161,마르코스 요렌테,RB,2개의 심장,"스페인, 국가대표",양발,5,아틀레티코 마드리드,레알 마드리드,데포르티보 알라베스,,,,,,
855227236,A. 잠보 앙기사,CM,없음,카메룬,오른발,4,SSC 나폴리,풀럼,비야레알 CF,올랭피크 마르세유,스타드 랭스,,,,
855227647,M. 미텔슈테트,LB,없음,"독일, 국가대표",왼발,3,VfB 슈투트가르트,헤르타 BSC,,,,,,,
855227796,크리스천 풀리식,RW,없음,"미국, 국가대표",양발,5,밀라노 FC,첼시,보루시아 도르트문트,,,,,,
855228702,프렝키 더용,CDM,없음,"네덜란드, 국가대표",오른발,3,FC 바르셀로나,아약스,,,,,,,
855230872,밀레 스빌라르,GK,GK 빠른 반응,세르비아,오른발,3,AS 로마,SL 벤피카,,,,,,,
855231478,라우타로,ST,크로스 포쳐,"아르헨티나, 국가대표",양발,5,롬바르디아 FC,,,,,,,,
855232580,가브리엘 마갈량이스,CB,타이탄,브라질,왼발,2,아스널,LOSC 릴,디나모 자그레브,,,,,,
855232639,도안 리쓰,RM,없음,일본,왼발,3,아인트라흐트 프랑크푸르트,SC 프라이부르크,아르미니아 빌레펠트,,,,,,
855233096,덴젤 둠프리스,RB,체이서,"네덜란드, 국가대표",오른발,3,롬바르디아 FC,,,,,,,,
855233419,하피냐,LM,없음,브라질,왼발,4,FC 바르셀로나,리즈 유나이티드,스타드 렌,스포르팅 CP,,,,,
855233556,R. 오르솔리니,RM,없음,"이탈리아, 국가대표",왼발,4,볼로냐,베르가모 칼초,유벤투스,,,,,,
855234236,파트리크 시크,ST,크로스 포쳐,"체코, 국가대표",왼발,3,바이엘 04 레버쿠젠,RB 라이프치히,AS 로마,삼프도리아,스파르타 프라하,,,,
855234505,에반데르,CAM,없음,브라질,오른발,4,,,,,,,,,
855236461,장-필리프 마테타,ST,타이탄,프랑스,양발,5,크리스털 팰리스,올랭피크 리옹,,,,,,,
855236610,모이스 킨,ST,없음,"이탈리아, 국가대표",오른발,3,피오렌티나,유벤투스,에버턴,파리 생제르맹,엘라스 베로나,,,,
855236703,다비트 라움,LB,없음,"독일, 국가대표",왼발,3,RB 라이프치히,TSG 호펜하임,,,,,,,
855236918,아너스 드라이어,RW,없음,"덴마크, 국가대표",왼발,3,브라이턴 호브 앨비언,,,,,,,,
855237238,스콧 맥토미니,CM,2개의 심장,"스코틀랜드, 국가대표",오른발,3,SSC 나폴리,맨체스터 유나이티드,,,,,,,
855237383,A. 바스토니,CB,없음,"이탈리아, 국가대표",왼발,3,롬바르디아 FC,파르마,베르가모 칼초,,,,,,
855238794,비니시우스,LM,라인 브레이커,브라질,오른발,4,레알 마드리드,,,,,,,,
855239053,페데리코 발베르데,CDM,2개의 심장,우루과이,오른발,4,레알 마드리드,,,,,,,,
855239231,마르크 쿠쿠레야,LB,체이서,"스페인, 국가대표",왼발,3,첼시,브라이턴 호브 앨비언,헤타페 CF,FC 바르셀로나,SD 에이바르,,,,
855241084,루이스 디아스,LM,없음,콜롬비아,오른발,4,바이에른 뮌헨,리버풀,FC 포르투,,,,,,
855241159,마크 게히,CB,와일드 태클러,"잉글랜드, 국가대표",양발,5,맨체스터 시티,크리스털 팰리스,첼시,,,,,,
855241651,빅토르 요케레스,ST,라인 브레이커,"스웨덴, 국가대표",오른발,4,아스널,스포르팅 CP,브라이턴 호브 앨비언,,,,,,
855243014,브라이언 음뵈모,RW,없음,카메룬,왼발,3,맨체스터 유나이티드,,,,,,,,
855244263,아미르 라흐마니,CB,파이터,코소보,오른발,4,SSC 나폴리,엘라스 베로나,디나모 자그레브,,,,,,
855246104,R. 흐라벤베르흐,CDM,와일드 태클러,"네덜란드, 국가대표",오른발,4,리버풀,바이에른 뮌헨,아약스,,,,,,
855246191,훌리안 알바레스,ST,없음,"아르헨티나, 국가대표",양발,5,아틀레티코 마드리드,맨체스터 시티,,,,,,,
855246863,펠릭스 은메차,CM,없음,"독일, 국가대표",오른발,3,보루시아 도르트문트,VfL 볼프스부르크,맨체스터 시티,,,,,,
855247635,크바라츠헬리아,LW,없음,조지아,양발,5,파리 생제르맹,SSC 나폴리,,,,,,,
855247819,N. 슐로터베크,CB,와일드 태클러,"독일, 국가대표",왼발,3,보루시아 도르트문트,SC 프라이부르크,,,,,,,
855247827,마이클 올리세,RM,없음,"프랑스, 국가대표",왼발,3,바이에른 뮌헨,크리스털 팰리스,,,,,,,
855247851,브루누 기마랑이스,CM,2개의 심장,브라질,오른발,3,뉴캐슬 유나이티드,올랭피크 리옹,,,,,,,
855248165,A. 라치우,RB,없음,"루마니아, 국가대표",오른발,3,SD 우에스카,비야레알 CF,,,,,,,
855250959,안젤로 슈틸러,CDM,없음,"독일, 국가대표",왼발,3,VfB 슈투트가르트,TSG 호펜하임,바이에른 뮌헨,,,,,,
855252371,주드 벨링엄,CAM,2개의 심장,"잉글랜드, 국가대표",양발,5,레알 마드리드,보루시아 도르트문트,,,,,,,
855255475,안토니,RM,없음,브라질,왼발,3,레알 베티스,맨체스터 유나이티드,아약스,,,,,,
855256079,M. 카이세도,CDM,와일드 태클러,에콰도르,오른발,3,첼시,브라이턴 호브 앨비언,,,,,,,
855256196,윌리안 파초,CB,와일드 태클러,에콰도르,왼발,3,파리 생제르맹,아인트라흐트 프랑크푸르트,,,,,,,
855256516,니코 윌리암스,LM,스피드스터,"스페인, 국가대표",양발,5,아틀레틱 빌바오,,,,,,,,
855256790,무시알라,CAM,없음,"독일, 국가대표",양발,5,바이에른 뮌헨,,,,,,,,
855257534,콜 파머,CAM,없음,"잉글랜드, 국가대표",왼발,3,첼시,맨체스터 시티,,,,,,,
855258437,E. 에메가,ST,라인 브레이커,"네덜란드, 국가대표",양발,5,스트라스부르 알자스,,,,,,,,
855264453,미키 반더벤,CB,체이서,"네덜란드, 국가대표",왼발,3,토트넘 홋스퍼,VfL 볼프스부르크,,,,,,,
855264652,B. 바르콜라,LW,스피드스터,"프랑스, 국가대표",오른발,3,파리 생제르맹,올랭피크 리옹,,,,,,,
855264862,M. 아킬로셰,RM,없음,"프랑스, 국가대표",왼발,3,AS 모나코,,,,,,,,
855271421,D. 두에,RW,없음,"프랑스, 국가대표",오른발,4,파리 생제르맹,스타드 렌,,,,,,,
855272834,주앙 네베스,CM,체이서,"포르투갈, 국가대표",오른발,4,파리 생제르맹,SL 벤피카,,,,,,,
855277846,니콜라스 파스,CAM,없음,"아르헨티나, 국가대표",왼발,3,레알 마드리드,,,,,,,,
855277954,K. 일디즈,CAM,없음,튀르키예,양발,5,유벤투스,,,,,,,,
855278349,딘 하위선,CB,블로커,"스페인, 국가대표",양발,5,레알 마드리드,유벤투스,AS 로마,,,,,,
856070004,세니 마율루,CAM,없음,프랑스,양발,5,파리 생제르맹,,,,,,,,
856071305,J. 세이스,LB,없음,벨기에,왼발,4,,,,,,,,,
856072754,루이스 길례르미,LW,없음,브라질,왼발,4,스포르팅 CP,웨스트 햄 유나이티드,,,,,,,
856072866,레안드루 안드라드,RW,없음,카보베르데,오른발,4,,,,,,,,,
856072869,E. 자파르굴리예프,LB,없음,아제르바이잔,왼발,3,,,,,,,,,
856072871,B. 무스타파자다,CB,블로커,아제르바이잔,오른발,3,,,,,,,,,
856072874,K. 메디나,CB,체이서,콜롬비아,왼발,3,,,,,,,,,
856073884,C. 무자키티스,CM,없음,그리스,왼발,3,,,,,,,,,
856074462,제라르 마르틴,LB,없음,스페인,왼발,3,FC 바르셀로나,,,,,,,,
856074483,H. 아하너,CB,없음,이탈리아,왼발,3,베르가모 칼초,제노아,,,,,,,
856074574,L. 베르나스코니,LWB,없음,이탈리아,왼발,3,베르가모 칼초,,,,,,,,
856075150,주앙 시몽이스,CM,없음,포르투갈,왼발,3,스포르팅 CP,,,,,,,,
856076416,C. 코파네,ST,없음,카메룬,오른발,3,바이엘 04 레버쿠젠,,,,,,,,
856076687,이스테방,RW,스피드스터,브라질,왼발,3,첼시,,,,,,,,
856078063,레나르트 카를,CAM,없음,독일,왼발,3,바이에른 뮌헨,,,,,,,,
856081724,카밀로 두란,ST,라인 브레이커,콜롬비아,왼발,2,,,,,,,,,
856167495,마누엘 노이어,GK,없음,독일,오른발,4,바이에른 뮌헨,,,,,,,,
856177683,얀 조머,GK,없음,스위스,오른발,4,롬바르디아 FC,바이에른 뮌헨,보루시아 묀헨글라트바흐,,,,,,
856186345,키어런 트리피어,RB,와일드 태클러,잉글랜드,오른발,4,뉴캐슬 유나이티드,아틀레티코 마드리드,토트넘 홋스퍼,번리,맨체스터 시티,,,,
856186942,일카이 귄도안,CAM,커맨더,독일,오른발,4,갈라타사라이,맨체스터 시티,FC 바르셀로나,보루시아 도르트문트,,,,,
856188545,레반도프스키,ST,크로스 포쳐,폴란드,양발,5,FC 바르셀로나,바이에른 뮌헨,보루시아 도르트문트,,,,,,
856192119,티보 쿠르투아,GK,GK 빠른 반응,벨기에,왼발,3,레알 마드리드,첼시,아틀레티코 마드리드,KRC 겡크,,,,,
856192366,니콜라스 오타멘디,CB,타이탄,아르헨티나,오른발,3,SL 벤피카,맨체스터 시티,발렌시아 CF,FC 포르투,,,,,
856192883,헨릭 미키타리안,CM,없음,아르메니아,양발,5,롬바르디아 FC,AS 로마,아스널,맨체스터 유나이티드,보루시아 도르트문트,샤흐타르 도네츠크,,,
856193747,코케,CM,2개의 심장,스페인,오른발,4,아틀레티코 마드리드,,,,,,,,
856194765,앙투안 그리즈만,CF,크로스 포쳐,프랑스,왼발,4,아틀레티코 마드리드,FC 바르셀로나,레알 소시에다드,,,,,,
856198032,댄 번,CB,타이탄,잉글랜드,왼발,3,뉴캐슬 유나이티드,브라이턴 호브 앨비언,풀럼,,,,,,
856199845,F. 아체르비,CB,없음,이탈리아,왼발,3,롬바르디아 FC,라티움,사수올로,제노아,밀라노 FC,,,,
856200155,한스 바나컨,CAM,커맨더,벨기에,양발,5,,,,,,,,,
856200389,얀 오블라크,GK,없음,슬로베니아,오른발,3,아틀레티코 마드리드,SL 벤피카,,,,,,,
856202126,해리 케인,ST,크로스 포쳐,잉글랜드,양발,5,바이에른 뮌헨,토트넘 홋스퍼,레스터 시티,,,,,,
856203376,버질 반다이크,CB,타이탄,네덜란드,오른발,3,리버풀,사우샘프턴,셀틱,,,,,,
856203574,존 스톤스,CB,없음,잉글랜드,오른발,4,맨체스터 시티,에버턴,,,,,,,
856203841,닉 포프,GK,GK 공중볼 장악,잉글랜드,오른발,3,뉴캐슬 유나이티드,번리,,,,,,,
856204923,마르셀 자비처,CM,없음,오스트리아,오른발,4,보루시아 도르트문트,바이에른 뮌헨,맨체스터 유나이티드,RB 라이프치히,레드불 잘츠부르크,,,,
856205452,안토니오 뤼디거,CB,없음,독일,오른발,3,레알 마드리드,첼시,AS 로마,VfB 슈투트가르트,,,,,
856206113,세르주 그나브리,LW,없음,독일,양발,5,바이에른 뮌헨,TSG 호펜하임,베르더 브레멘,아스널,웨스트 브로미치 앨비언,,,,
856207421,레안드로 트로사르,LW,없음,벨기에,양발,5,아스널,브라이턴 호브 앨비언,KRC 겡크,,,,,,
856207865,마르키뉴스,CB,체이서,브라질,오른발,3,파리 생제르맹,AS 로마,,,,,,,
856208128,하칸 찰하놀루,CDM,커맨더,튀르키예,양발,5,롬바르디아 FC,밀라노 FC,바이엘 04 레버쿠젠,함부르크 SV,,,,,
856208165,베라트 짐시티,CB,타이탄,알바니아,오른발,3,베르가모 칼초,,,,,,,,
856208461,마르턴 더론,CDM,없음,네덜란드,오른발,3,베르가모 칼초,미들즈브러,,,,,,,
856209331,모하메드 살라,RW,라인 브레이커,이집트,왼발,4,리버풀,AS 로마,첼시,피오렌티나,,,,,
856209889,하파엘 게헤이루,LB,없음,포르투갈,왼발,2,바이에른 뮌헨,보루시아 도르트문트,FC 로리앙,,,,,,
856210035,그리말도,LWB,와일드 태클러,스페인,왼발,2,바이엘 04 레버쿠젠,SL 벤피카,FC 바르셀로나,,,,,,
856210385,후이 실바,GK,GK 빠른 반응,포르투갈,왼발,3,스포르팅 CP,레알 베티스,그라나다 CF,,,,,,
856210406,P. 지엘린스키,CM,없음,폴란드,양발,5,롬바르디아 FC,SSC 나폴리,우디네세,,,,,,
856210514,주앙 칸셀루,RB,없음,포르투갈,오른발,4,FC 바르셀로나,맨체스터 시티,바이에른 뮌헨,유벤투스,롬바르디아 FC,발렌시아 CF,SL 벤피카,,
856211738,마르크 플레컨,GK,없음,네덜란드,오른발,4,바이엘 04 레버쿠젠,SC 프라이부르크,,,,,,,
856212091,호지네이,RB,없음,브라질,오른발,3,,,,,,,,,
856212194,율리안 브란트,CAM,없음,독일,양발,5,보루시아 도르트문트,바이엘 04 레버쿠젠,VfL 볼프스부르크,,,,,,
856212204,브랜던 메헬러,CB,없음,벨기에,오른발,4,,,,,,,,,
856212622,요주아 키미히,CDM,커맨더,독일,양발,5,바이에른 뮌헨,VfB 슈투트가르트,RB 라이프치히,,,,,,
856212811,마리오 르미나,CDM,파이터,가봉,오른발,4,갈라타사라이,울버햄프턴 원더러스,OGC 니스,사우샘프턴,풀럼,유벤투스,올랭피크 마르세유,FC 로리앙,
856212831,알리송,GK,GK 공중볼 장악,브라질,오른발,3,리버풀,AS 로마,,,,,,,
856212934,압델라 주비르,LW,없음,프랑스,오른발,4,RC 랑스,,,,,,,,
856213331,요나탄 타,CB,와일드 태클러,독일,오른발,4,바이에른 뮌헨,바이엘 04 레버쿠젠,함부르크 SV,,,,,,
856215441,세루 기라시,ST,크로스 포쳐,기니,오른발,4,보루시아 도르트문트,VfB 슈투트가르트,스타드 렌,LOSC 릴,,,,,
856216150,다비데 차파코스타,RWB,없음,이탈리아,오른발,3,베르가모 칼초,첼시,제노아,AS 로마,토리노,,,,
856216267,앤드루 로버트슨,LB,없음,스코틀랜드,왼발,2,리버풀,,,,,,,,
856216460,J. 히메네스,CB,타이탄,우루과이,오른발,3,아틀레티코 마드리드,,,,,,,,
856216549,A. 쇨로트,ST,타이탄,노르웨이,왼발,4,아틀레티코 마드리드,비야레알 CF,RB 라이프치히,레알 소시에다드,크리스털 팰리스,,,,
856218667,베르나르두 실바,CAM,없음,포르투갈,왼발,3,맨체스터 시티,AS 모나코,SL 벤피카,,,,,,
856220793,다빈손 산체스,CB,타이탄,콜롬비아,오른발,3,갈라타사라이,토트넘 홋스퍼,아약스,,,,,,
856220901,다비드 라야,GK,GK 공중볼 장악,스페인,오른발,3,아스널,블랙번 로버스,,,,,,,
856222077,마누엘 로카텔리,CDM,와일드 태클러,이탈리아,오른발,4,유벤투스,사수올로,밀라노 FC,,,,,,
856222104,토신 아다라비오요,CB,블로커,잉글랜드,오른발,3,첼시,풀럼,블랙번 로버스,웨스트 브로미치 앨비언,맨체스터 시티,,,,
856222227,P. 베르그,CDM,없음,노르웨이,오른발,3,RC 랑스,,,,,,,,
856222263,노르딘 야커스,GK,없음,벨기에,오른발,2,KRC 겡크,,,,,,,,
856222389,니키타 하이킨,GK,GK 빠른 반응,러시아,오른발,2,,,,,,,,,
856222492,리로이 사네,RW,스피드스터,독일,왼발,3,갈라타사라이,바이에른 뮌헨,맨체스터 시티,,,,,,
856222509,다니 세바요스,CM,없음,스페인,오른발,3,레알 마드리드,아스널,레알 베티스,,,,,,
856222665,마르틴 외데고르,CAM,커맨더,노르웨이,왼발,3,아스널,레알 마드리드,레알 소시에다드,,,,,,
856223273,마리오 파샬리치,CM,없음,크로아티아,오른발,4,베르가모 칼초,첼시,밀라노 FC,AS 모나코,엘체 CF,,,,
856223334,조엘린통,CM,파이터,브라질,오른발,4,뉴캐슬 유나이티드,TSG 호펜하임,,,,,,,
856223959,루카스 토레이라,CDM,체이서,우루과이,오른발,3,갈라타사라이,아스널,피오렌티나,아틀레티코 마드리드,삼프도리아,,,,
856224196,라미 벤세바이니,CB,없음,알제리,왼발,4,보루시아 도르트문트,보루시아 묀헨글라트바흐,스타드 렌,몽펠리에 HSC,,,,,
856224232,니콜로 바렐라,CM,와일드 태클러,이탈리아,오른발,4,롬바르디아 FC,칼리아리,,,,,,,
856225077,손드레 페트,CM,2개의 심장,노르웨이,오른발,4,,,,,,,,,
856225193,미켈 메리노,CM,타이탄,스페인,왼발,3,아스널,레알 소시에다드,뉴캐슬 유나이티드,보루시아 도르트문트,오사수나,,,,
856225375,콘라트 라이머,RB,체이서,오스트리아,오른발,3,바이에른 뮌헨,RB 라이프치히,레드불 잘츠부르크,,,,,,
856225539,도미닉 솔랑키,ST,아크로바틱 피니셔,잉글랜드,오른발,4,토트넘 홋스퍼,리버풀,첼시,,,,,,
856225663,알렉산드르 골로빈,LM,파이터,러시아,오른발,4,AS 모나코,,,,,,,,
856226161,마르코스 요렌테,RB,아크로바틱 피니셔,스페인,양발,5,아틀레티코 마드리드,레알 마드리드,데포르티보 알라베스,,,,,,
856226229,틸로 케러,CB,없음,독일,양발,5,AS 모나코,웨스트 햄 유나이티드,파리 생제르맹,,,,,,
856226268,F. 디마르코,LWB,없음,이탈리아,왼발,4,롬바르디아 FC,엘라스 베로나,파르마,,,,,,
856226271,파비안 루이스,CM,없음,스페인,왼발,4,파리 생제르맹,SSC 나폴리,레알 베티스,엘체 CF,,,,,
856226300,우르칸 차키르,GK,없음,튀르키예,오른발,3,갈라타사라이,,,,,,,,
856226627,미나미노 다쿠미,CAM,없음,일본,오른발,4,AS 모나코,리버풀,사우샘프턴,레드불 잘츠부르크,,,,,
856226710,G. 스카마카,ST,크로스 포쳐,이탈리아,오른발,3,베르가모 칼초,웨스트 햄 유나이티드,사수올로,제노아,,,,,
856226766,다니엘 포덴스,LW,파이터,포르투갈,오른발,4,울버햄프턴 원더러스,스포르팅 CP,,,,,,,
856227055,젤송 마르팅스,RW,없음,포르투갈,오른발,3,AS 모나코,아틀레티코 마드리드,스포르팅 CP,,,,,,
856227535,로드리고 벤탕쿠르,CDM,없음,우루과이,오른발,4,토트넘 홋스퍼,유벤투스,,,,,,,
856228093,마르쿠스 튀람,ST,타이탄,프랑스,오른발,4,롬바르디아 FC,보루시아 묀헨글라트바흐,,,,,,,
856228238,J. 군데르센,CB,없음,노르웨이,오른발,4,,,,,,,,,
856228702,프렝키 더용,CM,없음,네덜란드,오른발,3,FC 바르셀로나,아약스,,,,,,,
856228789,로베르트 산체스,GK,없음,스페인,오른발,4,첼시,브라이턴 호브 앨비언,,,,,,,
856228813,알레시 가르시아,CM,없음,스페인,오른발,3,바이엘 04 레버쿠젠,SD 에이바르,맨체스터 시티,비야레알 CF,,,,,
856229188,V. 파블리디스,ST,라인 브레이커,그리스,양발,5,SL 벤피카,,,,,,,,
856229237,마누엘 아칸지,CB,없음,스위스,오른발,4,롬바르디아 FC,맨체스터 시티,보루시아 도르트문트,,,,,,
856229391,팔리냐,CDM,와일드 태클러,포르투갈,오른발,4,토트넘 홋스퍼,바이에른 뮌헨,풀럼,스포르팅 CP,,,,,
856229476,발데마르 안톤,CB,없음,독일,오른발,3,보루시아 도르트문트,VfB 슈투트가르트,,,,,,,
856229558,다요 우파메카노,CB,와일드 태클러,프랑스,오른발,3,바이에른 뮌헨,RB 라이프치히,레드불 잘츠부르크,,,,,,
856229891,J. 리에르손,RWB,체이서,노르웨이,오른발,4,보루시아 도르트문트,,,,,,,,
856229905,A. 바르닥즈,CB,파이터,튀르키예,왼발,2,갈라타사라이,,,,,,,,
856230621,잔루이지 돈나룸마,GK,없음,이탈리아,오른발,3,맨체스터 시티,파리 생제르맹,밀라노 FC,,,,,,
856230666,가브리엘 제주스,ST,아크로바틱 피니셔,브라질,오른발,4,아스널,맨체스터 시티,,,,,,,
856230899,아데몰라 루크먼,CF,없음,나이지리아,오른발,4,아틀레티코 마드리드,베르가모 칼초,RB 라이프치히,레스터 시티,풀럼,에버턴,,,
856230918,트레보 찰로바,CB,없음,잉글랜드,오른발,3,첼시,크리스털 팰리스,FC 로리앙,,,,,,
856231410,브라힘 디아스,RW,없음,모로코,양발,5,레알 마드리드,밀라노 FC,맨체스터 시티,,,,,,
856231443,우스만 뎀벨레,RW,라인 브레이커,프랑스,양발,5,파리 생제르맹,FC 바르셀로나,보루시아 도르트문트,스타드 렌,,,,,
856231478,라우타로,ST,크로스 포쳐,아르헨티나,양발,5,롬바르디아 FC,,,,,,,,
856231512,로이드 켈리,CB,파이터,잉글랜드,왼발,3,유벤투스,뉴캐슬 유나이티드,,,,,,,
856231677,마커스 래시포드,LW,라인 브레이커,잉글랜드,오른발,4,FC 바르셀로나,맨체스터 유나이티드,애스턴 빌라,,,,,,
856231747,킬리안 음바페,ST,라인 브레이커,프랑스,오른발,4,레알 마드리드,파리 생제르맹,AS 모나코,,,,,,
856231866,로드리,CDM,커맨더,스페인,오른발,4,맨체스터 시티,아틀레티코 마드리드,비야레알 CF,,,,,,
856231913,F. 아우르스네스,RM,없음,노르웨이,오른발,3,SL 벤피카,페예노르트,,,,,,,
856231943,히샬리송,ST,크로스 포쳐,브라질,양발,5,토트넘 홋스퍼,에버턴,왓퍼드,,,,,,
856232293,빅터 오시멘,ST,크로스 포쳐,나이지리아,오른발,4,갈라타사라이,SSC 나폴리,LOSC 릴,VfL 볼프스부르크,,,,,
856232440,카이우 엔히키,LB,없음,브라질,왼발,2,AS 모나코,아틀레티코 마드리드,,,,,,,
856232488,크리스티안 로메로,CB,체이서,아르헨티나,오른발,2,토트넘 홋스퍼,베르가모 칼초,제노아,유벤투스,,,,,
856232580,가브리엘 마갈량이스,CB,블로커,브라질,왼발,2,아스널,LOSC 릴,디나모 자그레브,,,,,,
856233084,나우엘 몰리나,RB,없음,아르헨티나,오른발,3,아틀레티코 마드리드,우디네세,,,,,,,
856233096,덴젤 둠프리스,RWB,없음,네덜란드,오른발,3,롬바르디아 FC,,,,,,,,
